Date,Open,High,Low,Close,Adj Close,Volume
2006-10-25,87.269997,87.970001,87.230003,87.889999,56.962032,558400
2006-10-26,88.150002,88.519997,88.150002,88.459999,57.331451,1558300
2006-10-27,89.019997,89.050003,88.699997,88.870003,57.597195,1601500
2006-10-30,88.889999,89.120003,88.839996,89.120003,57.759224,901200
2006-10-31,89.250000,89.870003,89.139999,89.809998,58.206390,964600
2006-11-01,89.610001,90.120003,89.449997,89.959999,58.528450,1440100
2006-11-02,89.629997,89.769997,89.480003,89.589996,58.287720,853300
2006-11-03,88.669998,88.839996,88.300003,88.529999,57.598072,1534100
2006-11-06,88.349998,88.790001,88.349998,88.790001,57.767208,528000
2006-11-07,89.279999,89.510002,89.120003,89.199997,58.033993,525900
2006-11-08,89.239998,89.519997,89.089996,89.519997,58.242199,706300
2006-11-09,89.470001,89.589996,89.379997,89.470001,58.209637,729600
2006-11-10,89.650002,90.040001,89.650002,89.860001,58.463417,738100
2006-11-13,89.839996,89.839996,89.470001,89.839996,58.450356,462400
2006-11-14,90.339996,90.389999,90.120003,90.190002,58.678108,916400
2006-11-15,90.050003,90.050003,89.739998,89.849998,58.456860,1803200
2006-11-16,90.000000,90.050003,89.279999,89.440002,58.190155,1494400
2006-11-17,89.559998,90.220001,89.510002,89.949997,58.521900,1752000
2006-11-20,90.000000,90.120003,89.860001,90.089996,58.613026,857200
2006-11-21,90.139999,90.389999,89.959999,90.309998,58.756165,605100
2006-11-22,90.360001,90.510002,90.269997,90.459999,58.853790,770300
2006-11-24,90.750000,90.900002,90.620003,90.620003,58.957848,533400
2006-11-27,90.230003,90.949997,90.120003,90.949997,59.172573,784500
2006-11-28,91.239998,91.250000,90.760002,91.139999,59.296150,1466300
2006-11-29,91.300003,91.360001,90.910004,90.930000,59.159565,1206400
2006-11-30,91.269997,91.629997,91.139999,91.529999,59.549923,1428600
2006-12-01,91.279999,91.800003,91.150002,91.419998,59.701420,1156000
2006-12-04,91.300003,91.620003,91.220001,91.580002,59.805893,460700
2006-12-05,91.360001,91.519997,91.000000,91.150002,59.525101,1833700
2006-12-06,91.029999,91.180000,90.889999,90.970001,59.407497,936100
2006-12-07,90.989998,91.089996,90.750000,90.900002,59.361794,739200
2006-12-08,90.849998,90.970001,90.190002,90.239998,58.930801,2090300
2006-12-11,90.629997,90.739998,90.510002,90.629997,59.185532,727700
2006-12-12,90.730003,90.970001,90.449997,90.820000,59.309593,802800
2006-12-13,90.309998,90.349998,89.820000,90.010002,58.780651,1217900
2006-12-14,89.820000,89.900002,89.599998,89.680000,58.565125,687600
2006-12-15,90.580002,90.660004,89.599998,89.730003,58.597733,1162100
2006-12-18,89.720001,89.839996,89.589996,89.760002,58.617374,441400
2006-12-19,89.510002,89.809998,89.510002,89.639999,58.539040,930700
2006-12-20,89.650002,89.680000,89.550003,89.629997,58.532433,336800
2006-12-21,89.709999,90.190002,89.599998,90.080002,58.826344,770700
2006-12-22,89.830002,89.849998,89.209999,89.389999,58.375740,1433200
2006-12-26,89.449997,89.690002,89.360001,89.660004,58.552105,496200
2006-12-27,89.279999,89.330002,88.699997,88.699997,58.121548,840700
2006-12-28,88.900002,88.959999,88.059998,88.500000,57.990501,1080200
2006-12-29,88.349998,88.550003,88.209999,88.430000,57.944637,775500
2007-01-03,89.220001,89.459999,88.660004,89.059998,58.357433,1870400
2007-01-04,89.220001,89.650002,89.220001,89.599998,58.711273,1697000
2007-01-05,88.800003,89.400002,88.750000,89.209999,58.455723,1298400
2007-01-08,89.120003,89.370003,89.050003,89.370003,58.560574,414200
2007-01-09,89.480003,89.480003,89.220001,89.370003,58.560574,481500
2007-01-10,89.070000,89.129997,88.879997,88.970001,58.298450,519600
2007-01-11,88.790001,88.800003,88.260002,88.449997,57.957745,1293500
2007-01-12,88.150002,88.839996,87.900002,88.040001,57.689091,846300
2007-01-16,88.230003,88.239998,88.029999,88.230003,57.813602,702800
2007-01-17,88.209999,88.269997,87.820000,87.959999,57.636631,724200
2007-01-18,87.940002,88.279999,87.779999,88.230003,57.813602,918300
2007-01-19,88.150002,88.150002,87.870003,87.989998,57.656300,882500
2007-01-22,88.150002,88.330002,88.120003,88.199997,57.793911,432000
2007-01-23,88.019997,88.050003,87.570000,87.620003,57.413876,1096800
2007-01-24,87.660004,87.699997,87.500000,87.610001,57.407330,463700
2007-01-25,87.449997,87.470001,86.879997,86.980003,56.994503,1397000
2007-01-26,86.779999,87.080002,86.650002,86.910004,56.948608,1576800
2007-01-29,87.059998,87.099998,86.599998,86.720001,56.824123,1015300
2007-01-30,86.889999,86.910004,86.760002,86.820000,56.889641,1295100
2007-01-31,86.699997,87.610001,86.699997,87.550003,57.367985,2078000
2007-02-01,87.650002,87.760002,87.000000,87.089996,57.298878,986200
2007-02-02,87.080002,87.389999,87.080002,87.199997,57.371307,814700
2007-02-05,87.400002,87.459999,87.160004,87.320000,57.450253,395500
2007-02-06,87.199997,87.830002,87.160004,87.800003,57.766029,770500
2007-02-07,87.900002,88.120003,87.839996,88.059998,57.937061,836200
2007-02-08,87.989998,88.309998,87.910004,88.129997,57.983154,980200
2007-02-09,87.889999,87.919998,87.550003,87.629997,57.654152,878300
2007-02-12,87.489998,87.650002,87.330002,87.430000,57.522636,467600
2007-02-13,87.489998,87.489998,87.199997,87.239998,57.397572,1310600
2007-02-14,87.519997,88.190002,87.519997,88.070000,57.943699,2262500
2007-02-15,88.529999,88.580002,88.330002,88.330002,58.114742,893800
2007-02-16,88.589996,88.720001,88.480003,88.639999,58.318707,1476700
2007-02-20,88.500000,88.849998,88.500000,88.839996,58.450275,847400
2007-02-21,88.529999,88.699997,88.480003,88.690002,58.351608,379800
2007-02-22,88.410004,88.449997,88.089996,88.209999,58.035809,485200
2007-02-23,88.529999,88.940002,88.489998,88.839996,58.450275,735700
2007-02-26,89.150002,89.440002,89.110001,89.430000,58.838463,763400
2007-02-27,89.739998,91.260002,89.599998,90.559998,59.581917,3243200
2007-02-28,90.160004,90.470001,89.889999,90.150002,59.312183,1701900
2007-03-01,90.279999,90.430000,89.650002,89.750000,59.274548,2423900
2007-03-02,89.959999,90.480003,89.669998,90.199997,59.571693,1619800
2007-03-05,90.480003,90.500000,90.059998,90.349998,59.670773,1505200
2007-03-06,90.059998,90.360001,89.989998,90.080002,59.492462,837400
2007-03-07,90.080002,90.500000,89.980003,90.430000,59.723610,915400
2007-03-08,90.290001,90.419998,90.110001,90.349998,59.670773,574700
2007-03-09,89.379997,89.900002,89.190002,89.400002,59.043362,1534700
2007-03-12,89.730003,89.980003,89.680000,89.750000,59.274548,594400
2007-03-13,90.230003,90.339996,89.980003,90.290001,59.631180,553800
2007-03-14,90.150002,90.540001,89.839996,89.879997,59.360390,1698100
2007-03-15,89.760002,89.959999,89.669998,89.870003,59.353798,394900
2007-03-16,89.669998,89.919998,89.650002,89.849998,59.340542,623800
2007-03-19,89.580002,89.699997,89.519997,89.660004,59.215115,693900
2007-03-20,89.910004,89.949997,89.690002,89.709999,59.248085,768400
2007-03-21,89.379997,90.089996,88.690002,89.750000,59.274548,1513400
2007-03-22,89.480003,89.480003,88.830002,89.040001,58.805588,1484300
2007-03-23,89.190002,89.199997,88.779999,88.790001,58.640484,1679700
2007-03-26,88.620003,89.269997,88.500000,88.900002,58.713120,763600
2007-03-27,88.639999,88.809998,88.559998,88.750000,58.614105,619800
2007-03-28,88.910004,89.110001,88.410004,88.570000,58.495209,816900
2007-03-29,88.540001,88.669998,88.320000,88.449997,58.415981,823000
2007-03-30,88.650002,88.919998,88.220001,88.279999,58.303673,2015100
2007-04-02,88.110001,88.220001,88.010002,88.099998,58.400425,579600
2007-04-03,88.019997,88.169998,87.980003,87.989998,58.327579,617000
2007-04-04,88.169998,88.339996,87.900002,88.080002,58.387146,576900
2007-04-05,88.099998,88.120003,87.709999,87.750000,58.168434,436400
2007-04-09,87.279999,87.309998,87.129997,87.169998,57.783962,1283900
2007-04-10,87.389999,87.550003,87.309998,87.430000,57.956337,674400
2007-04-11,87.470001,87.580002,87.279999,87.370003,57.916546,476200
2007-04-12,87.500000,87.570000,87.279999,87.389999,57.929787,495100
2007-04-13,87.410004,87.470001,87.010002,87.120003,57.750843,557800
2007-04-16,87.400002,87.680000,87.400002,87.599998,58.069016,833600
2007-04-17,87.889999,88.160004,87.839996,88.089996,58.393818,1254200
2007-04-18,88.370003,88.559998,88.360001,88.529999,58.685505,450800
2007-04-19,88.660004,88.709999,88.199997,88.379997,58.586063,1305900
2007-04-20,88.449997,88.449997,88.059998,88.150002,58.433571,664500
2007-04-23,88.139999,88.589996,88.040001,88.470001,58.645741,419000
2007-04-24,88.449997,88.820000,88.449997,88.800003,58.864471,881300
2007-04-25,88.570000,88.790001,88.110001,88.489998,58.659016,569000
2007-04-26,88.430000,88.430000,87.849998,87.849998,58.234745,2048400
2007-04-27,88.010002,88.050003,87.779999,87.830002,58.221519,428700
2007-04-30,88.330002,88.750000,88.250000,88.750000,58.831337,485700
2007-05-01,88.580002,88.639999,88.110001,88.489998,58.873940,487200
2007-05-02,88.440002,88.480003,88.290001,88.440002,58.840656,443900
2007-05-03,88.370003,88.370003,88.010002,88.239998,58.707584,427000
2007-05-04,88.519997,88.639999,88.500000,88.599998,58.947105,262000
2007-05-07,88.699997,88.849998,88.669998,88.839996,59.106773,210200
2007-05-08,89.010002,89.010002,88.639999,88.639999,58.973709,488400
2007-05-09,88.650002,88.660004,88.260002,88.290001,58.740852,634900
2007-05-10,88.400002,88.589996,88.309998,88.500000,58.880577,519500
2007-05-11,88.639999,88.699997,88.129997,88.190002,58.674320,1238400
2007-05-14,88.230003,88.279999,87.959999,87.959999,58.521275,315200
2007-05-15,88.190002,88.209999,87.660004,87.930000,58.501331,382400
2007-05-16,87.860001,88.000000,87.830002,87.870003,58.461445,599500
2007-05-17,87.599998,87.720001,87.410004,87.510002,58.221909,397000
2007-05-18,87.349998,87.500000,86.879997,86.930000,57.836033,856500
2007-05-21,86.930000,87.239998,86.830002,87.190002,58.009029,821100
2007-05-22,87.180000,87.199997,86.680000,86.739998,57.709629,920200
2007-05-23,86.839996,86.839996,86.309998,86.489998,57.543293,914500
2007-05-24,86.459999,86.589996,85.959999,86.570000,57.596508,1598200
2007-05-25,86.400002,86.610001,86.330002,86.370003,57.463474,754900
2007-05-29,86.510002,86.570000,85.830002,86.360001,57.456791,1055700
2007-05-30,86.790001,86.790001,86.389999,86.540001,57.576530,612000
2007-05-31,86.559998,86.580002,86.040001,86.379997,57.470116,1725900
2007-06-01,85.900002,86.839996,85.540001,85.589996,57.168186,1694300
2007-06-04,85.830002,86.019997,85.669998,85.980003,57.428738,877700
2007-06-05,85.889999,85.940002,85.379997,85.440002,57.067993,1145400
2007-06-06,85.360001,85.540001,85.260002,85.400002,57.041298,1129200
2007-06-07,84.629997,84.709999,83.730003,83.870003,56.019379,5010400
2007-06-08,83.610001,84.120003,83.360001,83.800003,55.972591,5307600
2007-06-11,83.489998,83.889999,83.260002,83.559998,55.812309,2043800
2007-06-12,82.910004,83.419998,82.199997,82.349998,55.004078,9043900
2007-06-13,82.699997,83.760002,82.650002,83.330002,55.658684,8751200
2007-06-14,83.139999,83.709999,83.050003,83.120003,55.518406,3384700
2007-06-15,83.419998,83.730003,83.199997,83.690002,55.899117,5827200
2007-06-18,83.629997,83.650002,82.239998,83.519997,55.785591,17704600
2007-06-19,83.820000,84.449997,83.720001,84.300003,56.306595,4620100
2007-06-20,84.019997,84.080002,83.589996,83.620003,55.852367,3031700
2007-06-21,83.540001,83.699997,83.209999,83.220001,55.585194,850400
2007-06-22,83.050003,83.769997,82.949997,83.760002,55.945892,2118900
2007-06-25,84.150002,84.349998,83.959999,84.220001,56.253136,1323500
2007-06-26,84.290001,84.320000,83.970001,84.239998,56.266464,2187800
2007-06-27,84.610001,84.739998,84.199997,84.320000,56.319908,6109300
2007-06-28,84.320000,84.580002,84.180000,84.300003,56.306595,3612500
2007-06-29,84.849998,85.300003,84.639999,85.169998,56.887661,1962200
2007-07-02,84.809998,85.370003,84.809998,85.290001,57.186687,2811700
2007-07-03,85.250000,85.339996,84.709999,84.769997,56.838043,1387500
2007-07-05,84.309998,84.419998,83.720001,83.820000,56.201054,4586800
2007-07-06,83.540001,83.550003,83.279999,83.480003,55.973118,1437800
2007-07-09,83.870003,83.930000,83.680000,83.779999,56.174286,795400
2007-07-10,84.480003,85.199997,84.430000,85.199997,57.126366,2258000
2007-07-11,84.949997,85.089996,84.320000,84.320000,56.536308,1191300
2007-07-12,84.550003,84.580002,83.870003,84.029999,56.341877,1941200
2007-07-13,84.449997,84.550003,83.940002,84.260002,56.496117,725900
2007-07-16,84.519997,85.110001,84.519997,85.070000,57.039211,952000
2007-07-17,84.860001,85.089996,84.500000,84.889999,56.918526,734200
2007-07-18,84.930000,85.540001,84.809998,85.209999,57.133049,1836800
2007-07-19,84.900002,85.260002,84.800003,85.190002,57.119617,1021000
2007-07-20,85.379997,86.080002,85.320000,85.959999,57.635929,1459900
2007-07-23,85.690002,85.970001,85.690002,85.820000,57.542053,777900
2007-07-24,86.010002,86.160004,85.720001,86.139999,57.756615,1351600
2007-07-25,86.070000,86.389999,86.000000,86.309998,57.870586,881100
2007-07-26,86.739998,87.459999,86.650002,87.029999,58.353382,2866400
2007-07-27,87.050003,87.559998,86.849998,87.279999,58.520950,5367800
2007-07-30,87.190002,87.360001,86.910004,87.029999,58.353382,1803900
2007-07-31,87.129997,87.750000,86.949997,87.660004,58.775829,2467600
2007-08-01,87.260002,87.540001,87.089996,87.129997,58.648525,2154700
2007-08-02,87.209999,87.449997,86.989998,87.349998,58.796631,2079400
2007-08-03,87.279999,87.930000,87.279999,87.930000,59.187061,1577600
2007-08-06,87.699997,87.720001,87.169998,87.290001,58.756287,1298400
2007-08-07,87.430000,87.709999,86.919998,87.220001,58.709160,1890800
2007-08-08,86.889999,86.889999,85.860001,86.160004,57.995583,6453000
2007-08-09,86.750000,86.860001,85.720001,86.279999,58.076389,2637500
2007-08-10,86.489998,86.699997,85.980003,86.080002,57.941807,1496400
2007-08-13,85.919998,86.400002,85.900002,86.330002,58.110077,1312600
2007-08-14,86.019997,86.779999,86.010002,86.559998,58.264877,1314700
2007-08-15,86.650002,86.750000,86.250000,86.250000,58.056252,1101700
2007-08-16,86.870003,87.599998,86.760002,87.139999,58.655296,2410200
2007-08-17,86.400002,86.910004,86.050003,86.790001,58.419697,2114400
2007-08-20,86.959999,87.269997,86.830002,86.839996,58.453377,1048700
2007-08-21,87.099998,87.410004,87.050003,87.260002,58.736012,1517200
2007-08-22,87.050003,87.309998,86.809998,87.120003,58.641830,1137800
2007-08-23,87.089996,87.680000,87.029999,87.419998,58.843700,1618800
2007-08-24,87.769997,88.080002,87.559998,87.849998,59.133217,1614600
2007-08-27,88.279999,88.480003,88.150002,88.309998,59.442844,1585400
2007-08-28,88.430000,88.739998,88.279999,88.459999,59.543797,1298900
2007-08-29,88.489998,88.769997,88.160004,88.220001,59.382263,2686700
2007-08-30,88.610001,88.959999,88.470001,88.809998,59.779404,1806800
2007-08-31,88.589996,89.199997,88.540001,88.879997,59.826523,2763200
2007-09-04,88.830002,89.129997,88.199997,88.559998,59.854877,931000
2007-09-05,88.760002,89.349998,88.720001,89.269997,60.334763,1271500
2007-09-06,89.309998,89.489998,88.949997,89.040001,60.179272,1768400
2007-09-07,89.750000,90.500000,89.690002,90.300003,61.030884,2852200
2007-09-10,90.500000,91.269997,90.500000,91.000000,61.504047,2495200
2007-09-11,90.879997,91.269997,90.699997,90.930000,61.456692,3925400
2007-09-12,90.900002,90.940002,90.419998,90.589996,61.226940,4458300
2007-09-13,90.300003,90.330002,89.580002,89.779999,60.679432,2020600
2007-09-14,90.580002,90.589996,89.620003,89.910004,60.767319,1357200
2007-09-17,89.820000,90.389999,89.760002,90.339996,61.057949,1285400
2007-09-18,89.800003,90.239998,89.000000,89.660004,60.598331,3132800
2007-09-19,88.709999,89.010002,88.370003,88.830002,60.037392,3854700
2007-09-20,88.180000,88.290001,87.099998,87.150002,58.901955,5903200
2007-09-21,87.580002,88.129997,87.580002,87.889999,59.402042,2217600
2007-09-24,88.029999,88.279999,87.910004,88.139999,59.571068,1943600
2007-09-25,88.500000,88.620003,87.830002,87.830002,59.361526,2513500
2007-09-26,87.620003,88.129997,87.430000,87.910004,59.415577,2646400
2007-09-27,88.239998,88.779999,88.150002,88.519997,59.827885,1802900
2007-09-28,89.160004,89.330002,88.220001,88.720001,59.963036,1254700
2007-10-01,88.690002,88.980003,88.430000,88.879997,60.305702,1399400
2007-10-02,88.750000,89.370003,88.680000,89.160004,60.495682,887800
2007-10-03,89.330002,89.430000,88.730003,88.900002,60.319221,1164600
2007-10-04,89.010002,89.320000,88.910004,89.239998,60.549961,1128700
2007-10-05,88.309998,88.440002,87.709999,88.279999,59.898602,2184700
2007-10-08,87.769997,88.500000,87.769997,88.209999,59.851093,280100
2007-10-09,88.160004,88.360001,87.779999,88.099998,59.776455,901000
2007-10-10,87.980003,88.430000,87.790001,88.150002,59.810379,855500
2007-10-11,87.519997,88.089996,87.449997,88.059998,59.749310,1533400
2007-10-12,87.519997,88.180000,87.480003,87.629997,59.457546,1133900
2007-10-15,87.480003,87.720001,87.400002,87.650002,59.471161,553300
2007-10-16,87.650002,87.980003,87.540001,87.680000,59.491528,855500
2007-10-17,87.769997,88.949997,87.769997,88.639999,60.142853,2377000
2007-10-18,89.110001,89.339996,89.019997,89.129997,60.475300,1374100
2007-10-19,89.629997,90.599998,89.610001,90.459999,61.377754,2561800
2007-10-22,90.580002,90.650002,90.070000,90.470001,61.384491,1866500
2007-10-23,90.260002,90.519997,90.099998,90.349998,61.303055,1046600
2007-10-24,90.709999,91.389999,90.559998,91.019997,61.757713,2829300
2007-10-25,91.059998,91.180000,90.699997,90.709999,61.547337,3062200
2007-10-26,90.370003,91.000000,90.339996,90.500000,61.404888,1366500
2007-10-29,90.500000,90.989998,90.480003,90.849998,61.642338,881000
2007-10-30,90.730003,91.010002,90.419998,90.800003,61.608429,1439600
2007-10-31,90.500000,90.699997,89.750000,89.980003,61.052067,2498500
2007-11-01,89.959999,91.010002,89.959999,90.750000,61.845318,2563400
2007-11-02,90.449997,91.540001,90.209999,91.040001,62.042938,1927700
2007-11-05,91.160004,91.389999,90.800003,91.000000,62.015697,1021500
2007-11-06,90.599998,91.150002,90.480003,90.559998,61.715794,575800
2007-11-07,90.540001,90.760002,90.320000,90.720001,61.824841,1456100
2007-11-08,90.650002,90.940002,90.430000,90.559998,61.715794,2179600
2007-11-09,91.040001,91.589996,90.930000,91.330002,62.240555,887200
2007-11-12,91.989998,91.989998,91.349998,91.660004,62.465458,460600
2007-11-13,91.419998,91.489998,91.169998,91.320000,62.233727,1116600
2007-11-14,90.949997,91.510002,90.919998,91.419998,62.301868,684400
2007-11-15,91.610001,92.559998,91.489998,92.279999,62.887997,1312900
2007-11-16,92.269997,92.699997,92.209999,92.410004,62.976612,1333800
2007-11-19,92.540001,93.419998,92.410004,93.010002,63.385475,1343900
2007-11-20,93.089996,93.290001,92.800003,92.910004,63.317318,1367800
2007-11-21,93.400002,93.580002,93.239998,93.449997,63.685310,1297800
2007-11-23,93.440002,93.800003,93.309998,93.730003,63.876167,437400
2007-11-26,94.220001,96.360001,94.120003,95.580002,65.136902,4427000
2007-11-27,94.959999,95.250000,93.989998,94.669998,64.516731,3100300
2007-11-28,94.559998,94.690002,93.839996,94.029999,64.080574,2088100
2007-11-29,94.820000,95.419998,94.660004,94.839996,64.632614,1594500
2007-11-30,93.879997,94.389999,93.739998,94.379997,64.319115,1952100
2007-12-03,94.760002,95.099998,94.279999,94.750000,64.829521,1272700
2007-12-04,94.900002,95.059998,94.150002,94.739998,64.822678,1721200
2007-12-05,94.220001,94.470001,93.559998,93.610001,64.049522,1866000
2007-12-06,93.320000,93.339996,92.540001,92.790001,63.488472,2270200
2007-12-07,92.180000,92.349998,91.379997,91.750000,62.776878,2171000
2007-12-10,91.639999,91.690002,90.750000,91.199997,62.400574,2242500
2007-12-11,91.730003,93.230003,91.580002,92.989998,63.625294,2892400
2007-12-12,91.449997,92.650002,91.269997,92.029999,62.968452,2225400
2007-12-13,91.610001,91.820000,90.900002,91.029999,62.284260,1222100
2007-12-14,90.790001,90.919998,90.500000,90.610001,61.996891,1354900
2007-12-17,91.070000,91.540001,90.930000,91.419998,62.551075,2046200
2007-12-18,91.589996,92.300003,91.550003,92.010002,62.954781,1417100
2007-12-19,92.400002,93.559998,91.879997,93.230003,63.789536,2252400
2007-12-20,93.260002,93.870003,93.019997,93.029999,63.652676,1659400
2007-12-21,92.900002,92.919998,91.660004,91.669998,62.722160,1767600
2007-12-24,91.220001,91.470001,91.080002,91.239998,62.427963,550300
2007-12-26,91.019997,91.629997,90.279999,90.440002,61.880547,674700
2007-12-27,90.879997,91.160004,90.510002,91.059998,62.555214,468600
2007-12-28,91.650002,92.580002,91.500000,92.480003,63.530651,1967800
2007-12-31,92.779999,93.279999,92.599998,93.040001,63.915398,1647600
2008-01-02,93.250000,94.730003,93.199997,94.379997,64.835884,2959600
2008-01-03,94.000000,94.379997,93.669998,94.250000,64.746544,1256700
2008-01-04,94.500000,94.790001,94.199997,94.269997,64.760323,2420200
2008-01-07,94.180000,94.779999,94.029999,94.680000,65.041969,1315500
2008-01-08,94.440002,94.709999,93.930000,94.570000,64.966377,1604800
2008-01-09,94.790001,95.300003,94.620003,94.750000,65.090042,2203500
2008-01-10,94.870003,94.949997,93.309998,93.470001,64.210716,2681800
2008-01-11,93.519997,94.279999,93.400002,94.199997,64.712234,1872900
2008-01-14,94.199997,94.550003,94.000000,94.550003,64.952652,906100
2008-01-15,95.160004,95.629997,95.070000,95.610001,65.680862,1435300
2008-01-16,95.680000,95.889999,94.730003,94.919998,65.206871,3505100
2008-01-17,94.959999,96.290001,94.930000,96.150002,66.051842,2940500
2008-01-18,95.550003,95.769997,95.220001,95.489998,65.598427,2676800
2008-01-22,96.410004,96.620003,95.300003,96.510002,66.299164,5423500
2008-01-23,97.980003,98.160004,95.879997,96.290001,66.148003,7636600
2008-01-24,95.550003,95.750000,94.339996,94.360001,64.822159,5676700
2008-01-25,94.190002,96.000000,94.129997,95.949997,65.914444,4371100
2008-01-28,95.680000,96.000000,95.360001,95.589996,65.667122,1633500
2008-01-29,95.279999,95.320000,94.580002,94.940002,65.220581,3100200
2008-01-30,94.690002,94.769997,93.589996,94.320000,64.794693,3468000
2008-01-31,95.300003,95.430000,94.629997,94.989998,65.254936,11441000
2008-02-01,95.000000,95.400002,94.559998,95.230003,65.647202,4163700
2008-02-04,94.389999,94.660004,94.129997,94.250000,64.971611,1729600
2008-02-05,95.410004,95.610001,94.769997,94.970001,65.467941,2594600
2008-02-06,94.629997,94.849998,94.360001,94.680000,65.268028,1339800
2008-02-07,94.529999,94.529999,92.050003,92.639999,63.861748,5419700
2008-02-08,93.250000,93.730003,93.089996,93.699997,64.592453,2832800
2008-02-11,94.279999,94.699997,93.730003,94.089996,64.861328,2960200
2008-02-12,93.320000,93.650002,92.959999,93.529999,64.475273,2897700
2008-02-13,92.930000,93.419998,92.400002,92.540001,63.792858,3697500
2008-02-14,91.800003,92.099998,90.660004,91.180000,62.855278,7505000
2008-02-15,91.610001,92.070000,91.459999,91.879997,63.337891,3687800
2008-02-19,91.139999,91.699997,90.639999,90.949997,62.696754,2911600
2008-02-20,90.620003,91.580002,90.559998,91.580002,63.131027,2550100
2008-02-21,92.080002,92.849998,92.050003,92.550003,63.799694,4197200
2008-02-22,92.489998,92.849998,91.870003,92.019997,63.434364,1959700
2008-02-25,91.949997,92.139999,90.650002,91.080002,62.786346,3460900
2008-02-26,90.959999,91.339996,90.730003,91.110001,62.807068,2618900
2008-02-27,91.430000,91.570000,90.610001,91.190002,62.862186,2494400
2008-02-28,92.339996,92.839996,92.190002,92.809998,63.978882,3410900
2008-02-29,93.650002,94.459999,93.519997,94.230003,64.957848,3822000
2008-03-03,93.669998,94.199997,93.250000,93.639999,64.790398,2036900
2008-03-04,93.940002,94.120003,92.529999,92.730003,64.160767,3401100
2008-03-05,93.059998,93.059998,91.500000,91.620003,63.392761,3871200
2008-03-06,91.820000,92.440002,91.669998,92.110001,63.731758,1342600
2008-03-07,93.290001,93.349998,91.739998,92.230003,63.814793,3601300
2008-03-10,92.709999,94.129997,92.610001,93.589996,64.755775,3579000
2008-03-11,93.000000,93.029999,92.209999,92.790001,64.202278,3309200
2008-03-12,93.129997,94.680000,92.970001,94.580002,65.440765,4752900
2008-03-13,95.029999,95.190002,93.260002,93.839996,64.928764,5763500
2008-03-14,94.620003,95.809998,94.620003,95.000000,65.731392,6174800
2008-03-17,95.589996,96.309998,95.309998,95.730003,66.236473,3329300
2008-03-18,95.300003,96.160004,94.949997,95.360001,65.980492,4022300
2008-03-19,95.120003,97.470001,95.120003,96.940002,67.073723,5206400
2008-03-20,97.000000,97.750000,96.870003,97.180000,67.239754,3905900
2008-03-24,96.480003,96.480003,95.199997,95.300003,65.938934,5596200
2008-03-25,95.379997,95.820000,95.279999,95.699997,66.215729,2038200
2008-03-26,95.779999,96.199997,95.230003,95.300003,65.938934,1652000
2008-03-27,94.639999,95.360001,94.540001,94.629997,65.475388,2405700
2008-03-28,95.089996,95.559998,94.750000,95.550003,66.111908,1745500
2008-03-31,96.110001,96.320000,95.669998,95.889999,66.347214,2546300
2008-04-01,94.809998,94.849998,93.779999,93.930000,65.267403,3821800
2008-04-02,93.989998,94.860001,93.989998,94.129997,65.406364,3794200
2008-04-03,94.500000,94.669998,94.120003,94.339996,65.552254,2839100
2008-04-04,95.169998,95.559998,94.989998,95.199997,66.149826,1745200
2008-04-07,94.620003,94.779999,93.900002,94.699997,65.802437,2231800
2008-04-08,95.180000,95.239998,94.260002,94.370003,65.573128,1305200
2008-04-09,94.559998,95.639999,94.550003,95.349998,66.254059,2883600
2008-04-10,95.309998,95.500000,94.570000,95.029999,66.031700,1846500
2008-04-11,95.599998,95.919998,95.470001,95.669998,66.476440,1987700
2008-04-14,95.339996,95.699997,94.989998,95.110001,66.087303,3195300
2008-04-15,94.419998,94.580002,93.900002,93.930000,65.267403,2821600
2008-04-16,93.800003,94.059998,92.430000,93.010002,64.628136,4691100
2008-04-17,92.980003,93.180000,92.239998,92.849998,64.516937,2020000
2008-04-18,92.000000,92.879997,91.820000,92.769997,64.461349,2199700
2008-04-21,92.410004,93.279999,92.300003,93.139999,64.718445,2805800
2008-04-22,92.910004,93.669998,92.910004,93.459999,64.940788,1799700
2008-04-23,93.089996,93.629997,92.529999,93.150002,64.725418,1221100
2008-04-24,92.260002,92.459999,91.809998,92.360001,64.176468,3213600
2008-04-25,92.139999,92.250000,91.500000,91.820000,63.801273,1742000
2008-04-28,91.529999,92.349998,91.410004,92.099998,63.995853,1883900
2008-04-29,92.379997,92.860001,92.150002,92.449997,64.238983,1269100
2008-04-30,92.419998,93.199997,91.849998,93.110001,64.697571,2827500
2008-05-01,93.440002,93.650002,92.379997,92.779999,64.701752,3226500
2008-05-02,91.779999,92.410004,91.540001,91.610001,63.885857,2730800
2008-05-05,91.860001,91.870003,91.139999,91.610001,63.885857,1309300
2008-05-06,92.010002,92.080002,90.790001,90.949997,63.425594,4037500
2008-05-07,90.730003,91.430000,90.620003,91.339996,63.697578,3876200
2008-05-08,91.440002,92.199997,91.419998,92.160004,64.269402,2829500
2008-05-09,92.730003,92.870003,92.209999,92.500000,64.506554,2064300
2008-05-12,92.760002,93.160004,92.349998,92.360001,64.408897,1947400
2008-05-13,91.830002,92.050003,91.309998,91.349998,63.704548,2123300
2008-05-14,92.000000,92.010002,90.720001,91.389999,63.732433,2600900
2008-05-15,91.169998,92.330002,91.089996,92.220001,64.311234,2164300
